id,created_at,text,likes,in reply to,retweeted,language 
1447930574438600708,2021-10-12 14:22:04+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447930569766154240,2021-10-12 14:22:03+00:00,RT @KanwalSibal: Former Chief Eco Adviser to GoI seeks validation of his attacks on farm laws not from actual farmer but one who ran away f…,0,,False,en
1447930541962059779,2021-10-12 14:21:57+00:00,RT @4dff8bc778bc4c0: @0309NY2022 숨통이 조금 트이는거 같아요😭오늘 대통령님 언급 해주신 부분도 그렇고요;;; 당사에 촛불 드신 분들께도 위안이 되었으면 합니다.,0,,False,ko
1447930529211428871,2021-10-12 14:21:54+00:00,@taxi_bleu @KhoDysseus Enerver la scène wallah,1,taxi_bleu,False,fr
1447930513042325518,2021-10-12 14:21:50+00:00,@taxi_musica 飲みたいっすーーーー。そして、いろいろお話聞きたいです。私は晩春から晩秋まではいつも南国(ラテン系も含む)の格好をしてますので、またぜひwww,1,taxi_musica,False,ja
1447930477478916110,2021-10-12 14:21:41+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447930455861379087,2021-10-12 14:21:36+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447930440527065095,2021-10-12 14:21:32+00:00,"RT @robydigi: Dove sono i miei buoni taxi per evitare di andare in bus e metro insieme ai non vaccinati?
Ah, ancora non l'ha proposto il pr…",0,,False,it
1447930430821478403,2021-10-12 14:21:30+00:00,RT @TobiasEisenhut: Nächster Tag: Anruf: sie konnte nicht ein drittel davon gehen mit Taxi heim. Mit 14!!!!! Wir werden aktiv nachfragen mü…,0,,False,de
1447930414354604040,2021-10-12 14:21:26+00:00,"RT @MxolisiBob: So ""vaccinated"" supporters can go to a stadium but anyone can attend political rallies, be at taxi rank and go to the mall…",0,,False,en
1447930407773683718,2021-10-12 14:21:25+00:00,RT @tedeteruel: Señales. https://t.co/70bl7os8na,0,,False,es
1447930369672626179,2021-10-12 14:21:16+00:00,オケフェスでエゴサするとオケフェス頑張りすぎて膀胱炎になる人間botが必ず出てきてずっと(膀胱が)気になってる🥺 https://t.co/Hf83g0E8Io,3,,False,ja
1447930353864384513,2021-10-12 14:21:12+00:00,@lanubirt @Ttbcn1 Por eso lo mejor es que alquiles un coche con conductor. No pretenderás que te recoja un vulgar taxi?,0,lanubirt,False,es
1447930348915068931,2021-10-12 14:21:11+00:00,"RT @PinwheelProds: Movies Every Film Student Should Watch:

1. The Godfather 1 (some arguably say 2 as well)
2. Ghostbusters
3. Back to the…",0,,False,en
1447930347950428175,2021-10-12 14:21:10+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447930342762024963,2021-10-12 14:21:09+00:00,RT @tingforpramool: บั้ม #SNSD https://t.co/s1Tzm6IwJk&amp;RDR(2011) *การ์ดซันนี่ฟานี่ *บั้มและการ์ดมีตำหนิ 250฿(ค่าส่ง40/60฿) #ติ่งเพื่อการประ…,0,,False,th
1447930319265468419,2021-10-12 14:21:04+00:00,Pengen lanjutin taxi driver tp ini malem2 soft hours,0,,False,in
1447930301846626308,2021-10-12 14:20:59+00:00,"A 96-year-old woman who went on the run after getting in a taxi to stand trial for WWII war crimes has been caught.

https://t.co/EL024wCAAB",0,,False,en
1447930259043725314,2021-10-12 14:20:49+00:00,RT @koderago: この時計が、アニメーションや絵ではなくちゃんと物として存在しているのを撮影していると知った時の衝撃はいかんばかりかw https://t.co/G5PrMSpjUm,0,,False,ja
1447930239254990860,2021-10-12 14:20:44+00:00,RT @SSeiji0429: https://t.co/hsLUw4qPbp,0,,False,und
1447930196611452934,2021-10-12 14:20:34+00:00,"Movies Every Film Student Should Watch:

1. The Godfather 1 (some arguably say 2 as well)
2. Ghostbusters
3. Back t… https://t.co/VJMQlbRj4j",0,,False,en
1447930192702459911,2021-10-12 14:20:33+00:00,"RT @Zulu_Guy_: Since I started a taxi business here in Mauritius island 3 years ago🏝️, I have had only one passenger. 😩😭💔 https://t.co/HFNp…",0,,False,en
1447930158971768842,2021-10-12 14:20:25+00:00,alguém pelo amor de Deus sabe a chave do pix do táxi do Fabrício,2,,False,pt
1447930154270052354,2021-10-12 14:20:24+00:00,"@lucas_ed Isso seria absolutamente sensacional.

O conflito do táxi com o transporte alternativo e o paulão tentand… https://t.co/nZj5pZPgfC",1,lucas_ed,False,pt
1447930148981026834,2021-10-12 14:20:23+00:00,RT @KanwalSibal: Former Chief Eco Adviser to GoI seeks validation of his attacks on farm laws not from actual farmer but one who ran away f…,0,,False,en
1447930146099445772,2021-10-12 14:20:22+00:00,RT @buenCamino35: 나는 증말 대통령님이 너무 좋다,0,,False,ko
1447930106517889032,2021-10-12 14:20:13+00:00,@PorcelainTear I was so bloated I got a taxi half way back. haha,0,PorcelainTear,False,en
1447930104844328972,2021-10-12 14:20:12+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447930090633969678,2021-10-12 14:20:09+00:00,This was pre-Uber days so wholly dependent on conversation to guide the taxi where I wanted. Anyway. After initial… https://t.co/V89h8snoNI,0,daronda,False,en
1447930062809059341,2021-10-12 14:20:02+00:00,@alicevigarista @alicevigarista queremos vc no @vicewrld_ $VICE TAXI,0,alicevigarista,False,pt
1447930017636405262,2021-10-12 14:19:52+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447930017564987403,2021-10-12 14:19:52+00:00,"@la_ti_da_da Ох... Так ты у меня действительно птичка? Я надеюсь это не сильно тебе вредит?
*Улыбнулся, погладив по колену*
Любишь горькое?)",1,la_ti_da_da,False,ru
1447929991568760839,2021-10-12 14:19:45+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447929989798707209,2021-10-12 14:19:45+00:00,"Hmmm...soft power, eh! Here’s a ‘real’ taxi driver story. On my travels in Vietnam, took a taxi from Quan 10 to Qua… https://t.co/6wThXk2Oui",0,,False,en
1447929975722725382,2021-10-12 14:19:42+00:00,"RT @NYTWA: Day 23, Hour 534

""In 2021 a group of valiant Taxi Workers met here to protest the Taxi and Limousine Commission's unfair practi…",0,,False,en
1447929962468712462,2021-10-12 14:19:38+00:00,"RT @MCMININAOOFC: BOA NOITE Á TODOS TÁ VENDO ESSE AI NA IMAGEM E MEU TIO, FOI ACUSADO DE ROUBO,,, VAMOS COMPARTILHAR TODOS CONHECER ELE, TE…",0,,False,pt
1447929957989208067,2021-10-12 14:19:37+00:00,RT @Pericoonfire: @JosPastr @RHombrados Todas esas comunicaciones entre organismos que se pueden hacer ahora con un taxi tendrán que hacers…,0,,False,es
1447929929195212809,2021-10-12 14:19:31+00:00,I’m surprised you knew I’d be taking the train. I could’ve gotten a taxi.,0,,False,en
1447929920156487686,2021-10-12 14:19:28+00:00,@GNTM_arxist Volle Solidarität mit dem Taxi,0,GNTM_arxist,False,de
1447929911784640525,2021-10-12 14:19:26+00:00,RT @purezatoros: Morante llegando en taxi conducido por Alberto Lamelas.,0,,False,es
1447929894600646661,2021-10-12 14:19:22+00:00,"@eufernandinhaa1 Tudo certo minha cara amiga, precisando de taxi pode me chamar",1,eufernandinhaa1,False,pt
1447929882617565198,2021-10-12 14:19:19+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447929868755296271,2021-10-12 14:19:16+00:00,"RT @AbhishBanerj: Wonderful Sikh taxi driver in Bengaluru yesterday. 

Says his brother drives a taxi in NYC.

Says that for some reason, U…",0,,False,en
1447929868201644048,2021-10-12 14:19:16+00:00,This is drink driving . Taxi drivers low . But feature higher in assaults and sexual assaults  in other charts . Bu… https://t.co/W2INlZyoqx,1,dykesy1,False,en
1447929854163357698,2021-10-12 14:19:13+00:00,RT @MauricioTapiaR: Hay muchos taxistas que viven del taxi.,0,,False,es
1447929851504177163,2021-10-12 14:19:12+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929851093082112,2021-10-12 14:19:12+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929851021873157,2021-10-12 14:19:12+00:00,Y yo y Lucia nos empezamos a descojonar en el taxi esq https://t.co/IZdVOeI7KX,3,,False,es
1447929772189814786,2021-10-12 14:18:53+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447929761314058242,2021-10-12 14:18:50+00:00,"@MedicMiddle Biggest single annoyance In paramedicine, alongside ‘but, we’ve always done it this way’. Why practice… https://t.co/DXptx88GTD",0,MedicMiddle,False,en
1447929759560839177,2021-10-12 14:18:50+00:00,@JosPastr @RHombrados Todas esas comunicaciones entre organismos que se pueden hacer ahora con un taxi tendrán que… https://t.co/sCXnK2SEoR,2,JosPastr,False,es
1447929733023473703,2021-10-12 14:18:44+00:00,"@taxi_zen @RossMitch4 @AniceLajnef Valeur refuge pour les investissements long terme et encore, Une decision de la… https://t.co/dRjcfO0eF7",0,taxi_zen,False,fr
1447929731702272001,2021-10-12 14:18:43+00:00,"RT @paulJpitt1967: So Jeremy Hunt, the politician formerly known as Secretary of State for Health, has admitted following the yellow brick…",0,,False,en
1447929709401083911,2021-10-12 14:18:38+00:00,RT @OnlyInBOS: The taxi line at Logan Airport last night because there are a limited number of Lyft and Uber drivers operating at night in…,0,,False,en
1447929698743472130,2021-10-12 14:18:36+00:00,"Department Inspector General Peggy Gustafson wrote.
...
The report says he also misstated his educational credentia… https://t.co/ReBVQALosK",0,Zentwittee,False,en
1447929678149345290,2021-10-12 14:18:31+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447929662575980554,2021-10-12 14:18:27+00:00,mAU LANJUT TAXI DRIVER KCHWKZ tp sbenrnya w lGI KEK PENGENNGGGIT drakor yg jman jman w nnton yg KEK SEMANGAT 45 ROMANCE,0,,False,in
1447929642434928646,2021-10-12 14:18:22+00:00,"Es muy loco que en cba... con dos semanas de diferencia, pidaa un taxi por easy taxi y te venga a buscar el mismo chofer o no???",0,,False,es
1447929609811546122,2021-10-12 14:18:14+00:00,@taxi_otto Der Leidensdruck ist enorm. Und üblicherweise überschwemme ich hier nicht alltäglich die Leute mit meine… https://t.co/SZx1sh67OB,1,taxi_otto,False,de
1447929608989462528,2021-10-12 14:18:14+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929607685124108,2021-10-12 14:18:14+00:00,"全国最新版　公式初回登録クーポン
TAXI(タクシー)が呼べる配車アプリGO
最大5000円分の無料乗車　クーポンコード mf-5d36cu
新規登録ユーザー情報入力画面の「クーポンコードを入力」欄に mf-5d36cu をご入力の上、ご登録ください",0,,False,ja
1447929603578867720,2021-10-12 14:18:13+00:00,Pa q ir a un parque de atracciones cuando ya voy en taxi sin cinturón por Turquía,1,,False,es
1447929602698096668,2021-10-12 14:18:13+00:00,"RT @Gyakuten_capcom: 法廷バトルゲーム「逆転裁判」シリーズが、本日2021年10月12日（火）で生誕20周年！

記念サイトのオープン、記念グッズやLINEスタンプの販売、シリーズ関連作品のデジタルストアでの期間限定セールなど、20周年を祝う様々な展開があり…",0,,False,ja
1447929599069933582,2021-10-12 14:18:12+00:00,"GOをまだ利用していないあなたはラッキーですね！
紹介コード:mf-y6jzvv の入力で5000円分タダでタクシーに乗れてしまうのですから……",0,,False,ja
1447929558964056072,2021-10-12 14:18:02+00:00,"相棒6第4話「TAXI」
日生交通
ベイサイドホテルアジュール竹芝
株式会社オフィス設計",0,,False,ja
1447929536885268489,2021-10-12 14:17:57+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447929520753889302,2021-10-12 14:17:53+00:00,"@junior_miller 
Your list was Kool
Left out Good Times, All In The Family, Maud, What's Happening,Cheers, Taxi(Ange… https://t.co/8aW06Pjhs8",0,junior_miller,False,en
1447929519193591817,2021-10-12 14:17:53+00:00,"proviene del grupo de concesionarios Mastertrac.

Freenow ya se encuentra extendida por toda Europa, con vehículos… https://t.co/A7jLZPbjpv",2,David_Diaz_Gonz,False,es
1447929515167129609,2021-10-12 14:17:52+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929507558608900,2021-10-12 14:17:50+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447929503901233153,2021-10-12 14:17:49+00:00,"@BELOVASWIDCW mano derecha y entrelazó esta con la de la chica, en silencio, sabiendo que el gesto hablaba por sí s… https://t.co/auuHD60npQ",0,ExWinterSoIdier,False,es
1447929503519580178,2021-10-12 14:17:49+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929498826158080,2021-10-12 14:17:48+00:00,@O_Descamps Taxi volant électrique...,0,O_Descamps,False,fr
1447929492400447501,2021-10-12 14:17:46+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447929490655649792,2021-10-12 14:17:46+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929483995099139,2021-10-12 14:17:44+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929477770657811,2021-10-12 14:17:43+00:00,"RT @VargasvilCol: Gracias infinitas a quienes  colaboraron con la búsqueda de mi amigo y hermano Jairo Alonso Gómez, desaparecido  el 7 de…",0,,False,es
1447929445218652165,2021-10-12 14:17:35+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929443696222216,2021-10-12 14:17:35+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447929442286854150,2021-10-12 14:17:34+00:00,RT @lusipussyluv: el hecho dq pedimos un taxi borrachas y roxy le dijo al conductor q nos llevase a la rotonda esa donde una vez hubo un ac…,0,,False,es
1447929441511002114,2021-10-12 14:17:34+00:00,"@aapkadharam Dharamji, We love your simplicity. Your backup plan of Taxi shows that.",0,aapkadharam,False,en
1447929414902296589,2021-10-12 14:17:28+00:00,"@GiovannaBlu7 @OMGitsagirl2015 🤣🤣🤣👍
They tried to catch me out for my 21st, I got wind of it and sat in a pub oppos… https://t.co/NUVXw1VCv2",2,GiovannaBlu7,False,en
1447929396074106881,2021-10-12 14:17:23+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447929387500834818,2021-10-12 14:17:21+00:00,"—Te amo.
—Se sube a un taxi.
—Dijiste «se sube a un taxi».",3,,False,es
1447929380651556880,2021-10-12 14:17:20+00:00,"Dove sono i miei buoni taxi per evitare di andare in bus e metro insieme ai non vaccinati?
Ah, ancora non l'ha prop… https://t.co/CVRYBnPdy3",2,,False,it
1447929340050743296,2021-10-12 14:17:10+00:00,@ricardochial @limyueng Que taxi??? Compa. Busque usted yo no bebo.,0,ricardochial,False,es
1447929316591951890,2021-10-12 14:17:04+00:00,@ambimgp @davetrott @LloydMathias @suchetadalal Maybe the taxi-drivers were those die-hard users who refuse to chan… https://t.co/npZJtkaUm9,0,ambimgp,False,en
1447929316046684170,2021-10-12 14:17:04+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929308174077964,2021-10-12 14:17:02+00:00,@Siyavash_Taxi ✌🏻🥺,0,Siyavash_Taxi,False,und
1447929288385339403,2021-10-12 14:16:58+00:00,RT @TimesLIVE: The taxi driver charged with driving into two cyclists and dragging one to his death is set to apply for bail in the Randbur…,0,,False,en
1447929272476315655,2021-10-12 14:16:54+00:00,RT @game_tanteidan: 本日はゲームボーイアドバンス『逆転裁判』が発売されて20周年です。おめでとうございます！ https://t.co/AcV4ylC5PQ,0,,False,ja
1447929188833431554,2021-10-12 14:16:34+00:00,Mine a vraiment racheté toutes les compagnies de taxi de la ville pour retrouver Daigo je .,0,,False,fr
1447929170621829120,2021-10-12 14:16:30+00:00,@TaxiParisien11 Vois parlez de celle qui m’a sur-facturé m’a course de taxi  en me faisant visiter Courbevoie parce… https://t.co/JM8EdfJAP2,0,TaxiParisien11,False,fr
1447929170118467602,2021-10-12 14:16:30+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447929159225839624,2021-10-12 14:16:27+00:00,RT @vulgo22_: Moto táxi on 🏍️🕊️🙌🏻❤️😇,0,,False,pt
1447929149876842509,2021-10-12 14:16:25+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929143795007497,2021-10-12 14:16:23+00:00,RT @NKondjashili: @DamnitsKt I would like to write a book on your taxi adventures 😂😂,0,,False,en
1447929123582644230,2021-10-12 14:16:18+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929111045943303,2021-10-12 14:16:15+00:00,RT @TaxiProjectEU: ✍️ Hoy en nuestra columna mensual en @NuevaRevoluci0n explicamos la importancia de trabajar en todos los ámbitos para av…,0,,False,es
1447929089734680581,2021-10-12 14:16:10+00:00,"RT @Canary_Primary: Canary doesnt miss a beat, shes very direct 😂the raccoon girl never stood a chance

the red boy taxi driver is Malcolm…",0,,False,en
1447929088912597001,2021-10-12 14:16:10+00:00,"@goanewshub @dineshgrao Goans like Me also can't stop ourself, blaming Sudhin for bad roads &amp; taxi mess even on mee… https://t.co/uKpdYIAmPO",0,goanewshub,False,en
1447929081694150667,2021-10-12 14:16:08+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447929078087131145,2021-10-12 14:16:08+00:00,RT @KanwalSibal: Former Chief Eco Adviser to GoI seeks validation of his attacks on farm laws not from actual farmer but one who ran away f…,0,,False,en
1447929049158987779,2021-10-12 14:16:01+00:00,"@BELOVASWIDCW Soy un anticuado ya lo sabes.

-dijo el soldado divertido, entrando al taxi junto a la muchacha y dej… https://t.co/ItoeJjOdCl",0,BELOVASWIDCW,False,es
1447929036655808514,2021-10-12 14:15:58+00:00,"RT @SeleDangelo: Ya que Twitter es servicio, llamado a la solidaridad. 
Ayer 20:30 me baje de un taxi en  Balcarce y Tucumán y se me cayó o…",0,,False,es
1447929014446866437,2021-10-12 14:15:52+00:00,"RT @MigrationWatch: Supercharged means:

1️⃣ Opening a host of uncapped routes
2️⃣ Operating a taxi service for illegal immigrants
3️⃣ Remo…",0,,False,en
1447928999716532228,2021-10-12 14:15:49+00:00,"RT @ZuesNotZeus: Taxi Drivers should sell Credit.

Rt if you agree🥱",0,,False,en
1447928969211285506,2021-10-12 14:15:42+00:00,"RT @to117: @Koopa9877 @mtracey Unruly passengers always get kicked out of flights, so i dunno if this is really unprecedented. Back in my d…",0,,False,en
1447928967537860622,2021-10-12 14:15:41+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447928963142148096,2021-10-12 14:15:40+00:00,"RT @teddy_b34r: I'm in a taxi eating ""π""

School drop outs keep on scrolling https://t.co/qEXqwn99Jq",0,,False,en
1447928956255186945,2021-10-12 14:15:39+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447928955995050000,2021-10-12 14:15:38+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447928951482077198,2021-10-12 14:15:37+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447928950466957326,2021-10-12 14:15:37+00:00,First Australian air taxi Skyportz confirmed - first in a network to service Olympic Games in Brisbane 2032 https://t.co/Dsa8aZAJx1,0,,False,en
1447928942623698962,2021-10-12 14:15:35+00:00,"@MelTuita @flaayoficial @Uber_Brasil @voude99 Faça isso então, desde o começo os motoristas reclamam que as taxas n… https://t.co/xxbJCm0auL",0,MelTuita,False,pt
1447928930422427668,2021-10-12 14:15:32+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447928905294393353,2021-10-12 14:15:26+00:00,RT @CTRavi_BJP: It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Gov…,0,,False,en
1447928903587221506,2021-10-12 14:15:26+00:00,"@uglyBoiRadio Kokokku and megalo boxing are like 3 years old atleast nau..i have seen them they are good
 
Odd taxi… https://t.co/MUPGEaYLt2",1,uglyBoiRadio,False,en
1447928901649506313,2021-10-12 14:15:26+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447928889829994496,2021-10-12 14:15:23+00:00,"@crj138 Åkte taxi i somras där chauffören spelade arabisk musik på trattgramofon. Tyckte mig höra ordet ""jihad"" upp… https://t.co/25oAZ3ymRe",0,crj138,False,sv
1447928881953058824,2021-10-12 14:15:21+00:00,"RT @SoyDekko: Se montó en moto taxi conmigo pa ir al estadio, creo que me les caso",0,,False,es
1447928878413004803,2021-10-12 14:15:20+00:00,RT @MauricioTapiaR: Hay muchos taxistas que viven del taxi.,0,,False,es
1447928862470459406,2021-10-12 14:15:16+00:00,RT @brisipin: 🛑HABLEMOS CLARO: Son $70 MIL MILLONES en ROBO en la década correista! Un “taxi aéreo”usado a gusto por los robolucionarios pa…,0,,False,es
1447928846788014084,2021-10-12 14:15:12+00:00,"毎週火曜日22:00～生放送
「MITSUNORIの唄を歌おう」

10月12日放送セットリスト
　N&amp;P-Long time no see-
　恋と夢とエールとジェラシー
　秋止符
　Song for U.S.A
　TAXI… https://t.co/MLFORDRCA5",0,,False,ja
1447928844627980293,2021-10-12 14:15:12+00:00,RT @SSeiji0429: https://t.co/RDSHyUR99o,0,,False,und
1447928835077455875,2021-10-12 14:15:10+00:00,"RT @naney_NFT: A new Drop ""TUK-TUK""
🚕Tuk-Tuk is a Thai taxi, used a lot in Bangkok. Nicknamed is ""Fast and Furious 8"" of Thailand. 55+
Uniq…",0,,False,en
1447928834414858254,2021-10-12 14:15:09+00:00,"@hola_mruiz @CatJarman Elevator in each corner, helpful staff on the first floor, wheelchair access to all floors a… https://t.co/oYrDt9TgzT",1,hola_mruiz,False,en
1447928825829023750,2021-10-12 14:15:07+00:00,"@Irish_Liberty @JansenFenna @MichaelKellyIC Yep. I lived in China and was often asked that by taxi drivers, student… https://t.co/GldTotMCg2",1,Irish_Liberty,False,en
1447928825480888329,2021-10-12 14:15:07+00:00,@tako1042 コイチさん今度飲みましょ！こないだの合奏でアラッシオ向きのシャツを着ていたコイチさんをいじれなかったのは自分の実力不足でした🥺,1,tako1042,False,ja
1447928819973771276,2021-10-12 14:15:06+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447928806988296197,2021-10-12 14:15:03+00:00,It appears that Taxi Drivers around the World are more qualified than the former Chief Economic Adviser of Sonia Gandhi Government 😂😂😂,210,,False,en
1447928793910308864,2021-10-12 14:15:00+00:00,"The Scottish Photography Experience

Based from Edinburgh with a professional photographer as your guide, not a tax… https://t.co/RsKQk4Cp9C",1,,False,en
1447928791964262406,2021-10-12 14:14:59+00:00,"RT @MynationPm: @ItsShubhangi I met a taxi driver who was running low on gas. Bt he still came &amp; did his job. He also said ki ""kabhi kabhi…",0,,False,en
1447928772322373637,2021-10-12 14:14:55+00:00,@DamnitsKt I would like to write a book on your taxi adventures 😂😂,1,DamnitsKt,False,en
1447928749106909207,2021-10-12 14:14:49+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447928748054040578,2021-10-12 14:14:49+00:00,"RT @CraigKellyMP: LEADERSHIP IN A BIOMEDICAL FASCIST SECURITY STATE

Shame on Dom &amp; NSW Liberals for their policies of SEGREGATION bringing…",0,,False,en
1447928702361288704,2021-10-12 14:14:38+00:00,RT @caracompass: Does anyone have a discount code or similar for a taxi service like Uber? Lost my bank card and think that's the only way…,0,,False,en
1447928696002813964,2021-10-12 14:14:36+00:00,"Matan a balazos a radioperadora de servicio de taxi en Minatitlán
https://t.co/F9Cco1GZuj
#Asesinada #Radioperadora… https://t.co/vVz9JauQsg",0,,False,es
1447928694027259910,2021-10-12 14:14:36+00:00,"RT @ZuesNotZeus: Taxi Drivers should sell Credit.

Rt if you agree🥱",0,,False,en
1447928664922935298,2021-10-12 14:14:29+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447928631536279567,2021-10-12 14:14:21+00:00,RT @BongzTheGreat: I will never stop sharing this Centane Taxi rank that cost 64 million to build. https://t.co/xdE5nsQLkG,0,,False,en
1447928613324607506,2021-10-12 14:14:17+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447928609386254336,2021-10-12 14:14:16+00:00,#NoticiasAlCalor 🔥| Fuego consume taxi de #Oluta; se desconoce paradero del conductor. Siniestro habría sido provoc… https://t.co/3PVr0nZsJO,3,,False,es
1447928600846549010,2021-10-12 14:14:14+00:00,"RT @aapkadharam: https://t.co/bLmJz7Jlej. Friends, love you all. I am extremely happy to notice your loving response to my post with my lov…",0,,False,en
1447928592294350851,2021-10-12 14:14:12+00:00,"Our Tuesday afternoon is going well here in the FAR Roodepoort, we even taking our kids to swimming classes. Ho rel… https://t.co/kEHJAvHWbC",0,,False,en
1447928592122396685,2021-10-12 14:14:12+00:00,@BhgwaDhariHindu @biharigurl Which 🚖 taxi driver???,0,BhgwaDhariHindu,False,en
1447928581884108809,2021-10-12 14:14:09+00:00,@JGomes_PT E taxi e um balurdio porque as distancias sao quase sempre grandes,1,JGomes_PT,False,pt
1447928578855800847,2021-10-12 14:14:09+00:00,RT @Daring35991901: Airbus Unveils Latest Flying Taxi Concept https://t.co/xNngimmIC7 來自 @thomasnet,0,,False,en
